Students	100
1	17 13 14 12
2	7 10 4 5
3	10 18 16 17
4	17 7 5 4
5	2 3 8 5
6	2 10 13 1
7	4 3 6 7
8	14 15 6 12
9	12 20 16 10
10	16 5 13 18
11	2 19 9 4
12	20 6 16 8
13	15 1 20 12
14	16 7 5 2
15	4 8 13 20
16	3 18 12 11
17	20 19 10 11
18	9 10 14 15
19	19 1 18 6
20	6 2 11 15
21	16 5 4 8
22	13 19 4 15
23	7 6 5 19
24	11 5 4 1
25	16 5 8 3
26	19 9 2 15
27	14 11 1 13
28	16 6 7 12
29	14 6 5 9
30	11 7 14 18
31	8 9 6 14
32	20 16 1 6
33	18 14 19 17
34	20 12 18 17
35	15 8 11 20
36	7 20 9 17
37	5 12 4 11
38	11 6 12 5
39	8 12 19 17
40	9 4 12 2
41	5 16 1 11
42	6 11 9 19
43	6 4 15 17
44	6 19 5 10
45	18 13 15 2
46	2 19 15 20
47	4 17 7 6
48	9 19 16 3
49	20 9 3 8
50	14 13 8 10
51	12 7 1 4
52	5 11 8 10
53	4 12 8 5
54	3 6 2 12
55	5 16 1 12
56	19 16 20 6
57	17 3 14 5
58	12 2 4 13
59	13 3 4 7
60	6 16 17 4
61	15 14 9 11
62	9 10 15 5
63	11 4 7 17
64	17 9 20 2
65	9 19 5 1
66	16 18 12 7
67	20 18 15 9
68	7 5 14 19
69	12 6 13 3
70	2 4 8 19
71	20 15 16 6
72	16 5 9 19
73	4 10 16 14
74	7 9 13 10
75	15 3 19 10
76	5 18 6 20
77	1 9 12 20
78	10 2 13 5
79	6 3 2 15
80	10 18 8 2
81	19 18 8 1
82	6 20 14 3
83	1 6 2 3
84	15 16 4 8
85	19 15 16 9
86	4 14 18 20
87	10 1 3 15
88	19 5 2 18
89	3 8 16 11
90	20 16 7 13
91	17 9 2 19
92	1 13 9 18
93	19 10 12 18
94	17 11 18 20
95	15 11 4 18
96	7 3 9 6
97	12 3 8 1
98	14 3 12 13
99	12 8 14 9
100	9 6 3 1
Students	100
1	13 2 19 14
2	15 18 2 3
3	12 16 19 4
4	15 13 6 14
5	5 16 3 8
6	13 2 14 8
7	11 7 10 6
8	16 10 4 19
9	2 20 12 15
10	16 8 3 20
11	1 14 12 20
12	2 10 6 17
13	3 17 2 9
14	6 3 2 8
15	12 16 14 8
16	3 5 16 14
17	18 6 16 5
18	17 7 15 6
19	16 10 14 1
20	20 13 19 18
21	18 14 16 7
22	9 3 2 15
23	8 13 11 5
24	12 19 8 13
25	15 8 19 12
26	12 6 2 9
27	5 14 17 1
28	11 2 7 16
29	1 20 16 17
30	15 10 13 19
31	19 15 1 20
32	1 14 10 18
33	6 5 14 4
34	14 4 13 1
35	19 16 1 2
36	10 3 14 13
37	16 18 14 10
38	9 19 17 15
39	13 2 16 9
40	3 10 7 11
41	1 6 12 13
42	5 16 18 2
43	16 20 18 1
44	7 5 6 9
45	2 13 14 20
46	12 19 8 1
47	14 7 15 3
48	19 17 16 11
49	1 3 18 11
50	6 20 12 9
51	11 1 4 7
52	14 5 13 1
53	4 19 9 8
54	18 20 15 9
55	11 9 8 20
56	8 6 19 12
57	20 13 4 8
58	20 12 8 17
59	2 16 4 11
60	17 13 5 18
61	1 18 6 2
62	8 13 3 17
63	13 20 1 3
64	6 2 20 13
65	1 4 13 17
66	6 13 14 16
67	20 3 14 10
68	17 13 9 5
69	16 13 2 20
70	13 3 16 9
71	1 8 7 12
72	9 1 10 14
73	19 18 1 16
74	12 4 10 6
75	18 9 6 8
76	12 8 16 10
77	7 20 5 1
78	19 6 14 10
79	16 8 6 9
80	20 5 6 11
81	16 17 15 14
82	13 9 7 19
83	11 4 3 8
84	9 14 5 11
85	1 17 12 13
86	11 6 1 15
87	15 2 16 19
88	19 4 10 9
89	5 8 10 14
90	11 5 20 16
91	8 14 12 1
92	9 12 11 1
93	5 9 18 7
94	4 12 13 2
95	15 5 9 10
96	12 4 8 13
97	13 6 12 14
98	2 11 13 1
99	16 13 9 18
100	11 9 7 17
