Course	Room	Teacher	Time	Students
001213	2 / 27 / 2	DAL212E	0031471	1	0310347 3331180 
001248	2 / 22 / 2	DAL212E	0031388	2	0310347 3322886 
012317	7 / 10 / 7	BYC239	3554385	1	0750570 3413356 3463745 3475745 3475941 3480999 3481875 
003277	6 / 6 / 23	TAYE	1061861	2	1005720 3198263 3424363 3431260 3437252 3459109 
007372	24 / 24 / 41	TAYF	0603646	3	1005720 3198263 3396377 3417908 3420434 3432077 3439437 3439899 3443731 3444536 3453262 3455043 3456722 3457935 3459109 3460820 3462516 3463453 3467452 3469615 3484314 3484619 3503382 3561074 
014112	26 / 26 / 31	TAYG	3452853	3	1057610 3413923 3432595 3445680 3454059 3458972 3474620 3478506 3483965 3484898 3485169 3492392 3514835 3519078 3540124 3547282 3552259 3559657 3574563 3576477 3668783 3668811 3668894 3668971 3669002 3669027 
005282	2 / 2 / 48	TH224	0493856	4	1086489 3437365 
008769	7 / 62 / 7	BYC239	0428728	7	1086489 3196460 3337463 3438471 3439387 3441004 3448314 
001161	2 / 18 / 2	DAL212E	0031388	4	1160238 3250131 
002855	12 / 313 / 12	TAYSEM	0031399	6	1160238 3226303 3432357 3462565 3465332 3470393 3470797 3471447 3471450 3473086 3474374 3476864 
004274	43 / 90 / 43	PK100	3092832	5	1160238 3415766 3418606 3431750 3433962 3436514 3456089 3461975 3462417 3465591 3466014 3467781 3468070 3469520 3474789 3476085 3479885 3480791 3480868 3483546 3485327 3524963 3544262 3555254 3558800 3560649 3561229 3576013 3576351 3576438 3576480 3576555 3576576 3576624 3578921 3579414 3579579 3580217 3580341 3581149 3581207 3581596 3581962 
003500	15 / 15 / 48	TH224	3194193	5	3196460 3435397 3447306 3452988 3477580 3483306 3484845 3485642 3518231 3558838 3559815 3576532 3576753 3578488 3580248 
003572	25 / 35 / 48	TH224	0897399	6	3196460 3374470 3374569 3375685 3406406 3413146 3418145 3418264 3418441 3421153 3424363 3425401 3426654 3426717 3426718 3428844 3432238 3432622 3434210 3435183 3435380 3437252 3438465 3439402 3475445 
010844	7 / 7 / 23	TAYE	0824088	7	3198263 3418908 3434762 3440175 3455341 3459032 3576466 
007125	19 / 19 / 29	DAL2	0162976	8	3213028 3421753 3423970 3426649 3430298 3432243 3434079 3434124 3435722 3437295 3437827 3438465 3439624 3439917 3453856 3454439 3459613 3463353 3463708 
007127	29 / 29 / 29	DAL2	0162976	9	3213028 3359026 3374479 3404196 3416896 3418499 3421753 3422964 3423970 3426244 3426654 3428820 3430298 3430953 3431828 3432243 3434079 3434124 3435628 3435722 3437089 3437591 3437827 3438442 3438550 3438589 3439624 3440024 3463353 
007887	8 / 8 / 10	RCCON	0470839	8	3217247 3438455 3441406 3452445 3480401 3559657 3576463 3576471 
005271	11 / 14 / 41	TAYF	1137952	10	3219927 3340287 3419470 3426654 3432243 3434130 3435384 3437827 3438652 3439670 3576450 
005310	20 / 20 / 48	TH224	1137952	9	3219927 3221418 3366307 3415801 3416286 3416424 3421770 3426556 3426658 3429524 3429706 3429810 3432759 3435734 3437365 3438471 3439511 3460766 3462554 3462936 
007107	11 / 11 / 29	DAL2	0031568	11	3219927 3340324 3374479 3405427 3415769 3418499 3424520 3426244 3430298 3438589 3462872 
013205	7 / 8 / 12	TAYSEM	3426520	12	3219927 3414238 3416598 3432040 3464855 3478713 3487732 
002367	42 / 51 / 48	TH224	0493725	10	3226303 3433539 3439528 3456820 3465245 3467040 3467983 3476908 3480732 3481875 3483950 3485170 3485816 3486141 3486311 3487035 3502893 3503630 3506324 3537536 3540190 3540705 3559804 3559970 3561772 3576321 3576330 3576343 3576373 3576390 3576501 3576507 3576558 3576763 3577741 3580095 3580389 3581080 3581605 3650956 3668827 3669051 
004009	18 / 51 / 18	TH104	3442425	11	3226303 3374194 3412549 3426858 3429566 3440687 3456660 3457777 3465591 3473086 3479534 3480728 3480868 3481102 3482194 3485812 3485970 3506324 
001894	4 / 5 / 5	PK10	3483424	12	3250131 3405604 3426735 3432384 
013192	5 / 21 / 5	PK10	3459335	13	3250131 3331180 3375120 3375544 3428042 
001839	5 / 30 / 5	PK10	0898918	15	3375389 3417108 3421500 3421700 3426735 
001898	5 / 6 / 5	PK10	0168763	14	3250227 3331277 3404828 3435384 3435771 
006559	5 / 6 / 13	TH251	0031478	13	3250227 3433539 3443283 3443731 3458853 
002164	15 / 15 / 47	PK180	0180723	14	3250683 3375323 3381050 3430152 3438232 3459522 3462270 3463022 3463675 3463745 3464027 3480710 3481419 3483467 3485288 
011826	8 / 8 / 47	PK180	0180723	16	3250683 3430152 3453352 3459522 3462270 3463675 3463745 3464027 
002878	2 / 3 / 23	TH102	3470325	15	3254734 3438287 
012886	5 / 5 / 23	TH102	1084458	16	3254734 3423839 3436710 3438287 3480937 
001836	5 / 143 / 5	PK10	3452118	17	3264539 3426020 3430401 3441310 3451168 
002151	47 / 141 / 47	PK180	1037239	18	3264539 3433686 3451724 3454625 3457988 3459972 3460569 3461197 3462565 3463776 3465036 3466014 3467093 3468070 3469520 3471447 3471450 3475573 3475933 3477425 3480714 3481690 3481702 3481813 3482144 3483298 3483587 3483638 3484619 3484752 3485228 3485548 3485550 3486571 3486617 3486852 3487034 3487055 3487266 3487621 3513947 3514095 3521461 3529298 3543742 3546891 3556970 
006846	40 / 80 / 55	PK243	0031347	19	3264539 3415870 3417108 3420437 3421500 3422964 3427674 3428608 3431651 3438084 3438232 3446832 3455625 3455915 3456677 3456722 3457039 3457873 3457988 3458295 3462270 3462297 3462639 3462647 3463526 3463589 3465036 3480375 3480732 3481419 3482739 3485548 3485550 3486617 3487035 3487041 3487266 3576555 3579949 3580341 
002472	23 / 23 / 48	TH224	0493725	17	3322585 3374569 3375629 3413356 3415125 3415769 3415870 3420380 3420940 3424594 3429602 3429834 3431226 3431651 3432796 3433501 3433539 3435366 3436683 3438020 3438084 3438100 3439356 
004021	14 / 14 / 18	TH104	0854975	18	3322585 3416891 3428820 3436158 3436683 3439206 3461937 3462237 3465442 3468749 3477004 3485290 3576328 3576569 
014121	27 / 27 / 48	TH224	3555101	20	3322585 3339315 3375685 3429524 3429810 3431155 3431294 3432027 3435628 3438442 3441016 3446670 3454182 3455915 3458452 3460766 3462872 3462936 3463919 3464100 3467199 3476930 3478309 3478343 3482445 3487505 3576507 
002460	2 / 2 / 48	TH224	0031568	19	3322886 3456820 
002992	2 / 69 / 2	DAL212E	3646856	20	3322886 3421044 
003001	2 / 16 / 2	DAL212E	3473854	21	3322886 3374479 
008500	14 / 19 / 29	DAL2	0132890	22	3331179 3343387 3378849 3415407 3420837 3421604 3429733 3431155 3431448 3431939 3438441 3439564 3456994 3483155 
012325	21 / 21 / 29	DAL2	3420576	21	3331179 3339315 3339814 3375629 3413022 3415407 3415870 3418907 3422414 3423970 3431226 3431828 3432782 3439387 3442991 3456994 3462292 3464263 3480423 3483560 3486858 
