Course	Room	Teacher	Time	Students
001473	9 / 10 / 10	TH3F	3098022	1	0145931 0901262 1017840 1025845 1044157 1057779 1077815 1082919 1083627 
004725	7 / 7 / 28	TAYF	0493856	1	0369592 0905682 0991213 1001894 1036442 1094520 1100338 
001836	76 / 76 / 76	PK25	0898918	2	0393089 0753686 0787159 0802127 0865750 1067377 1080303 1080808 1088120 1104216 1133174 1143290 1150965 1162688 1163278 1167996 3070881 3085083 3085649 3087449 3087465 3088124 3088521 3089636 3090430 3091573 3092072 3092599 3093818 3094809 3094908 3095105 3095111 3097133 3098330 3099669 3099911 3100786 3100835 3102380 3102915 3103177 3103445 3103486 3104541 3104653 3105958 3106561 3106835 3107966 3126626 3129759 3132705 3142819 3153098 3161291 3166052 3168511 3180674 3180861 3185451 3188399 3193198 3198263 3198863 3202006 3212408 3216292 3216810 3217421 3218454 3218659 3219051 3219056 3225302 3226257 
002160	25 / 40 / 30	PK243	0004950	3	0393089 0802127 1080808 1129814 1159063 1163860 1167996 1170071 3076456 3082682 3086400 3093221 3094809 3094908 3095105 3095111 3096592 3097133 3097158 3099911 3099986 3102380 3106561 3112067 3201354 
006846	30 / 30 / 30	PK243	0824244	4	0393089 0753686 0787159 0802127 0865750 1029737 1066309 1082907 1133174 1143639 1161482 1163860 3070344 3070438 3082682 3083787 3086400 3090430 3092999 3093221 3096547 3097120 3099822 3100110 3106835 3107980 3112067 3189516 3212471 3212915 
003026	21 / 21 / 28	TAYF	0222805	2	0480377 1008967 1056963 1067724 1077294 1078819 1079363 1081249 1094929 1104669 1160658 1170703 3072477 3073004 3073169 3074570 3077064 3077336 3079376 3104731 3107980 
006029	35 / 61 / 61	PK349	0409737	5	0480377 1008967 1065796 1078680 1082842 1088214 1090564 1094134 1160158 1170303 1171905 3074792 3081669 3087449 3089081 3092999 3093221 3094719 3094992 3095105 3095842 3096011 3096962 3097133 3097636 3098330 3098883 3099911 3099986 3100110 3102380 3105854 3106561 3211369 3212471 
008803	6 / 10 / 22	TH102	0576472	3	0480377 1131602 1160158 3071734 3085504 3089636 
011331	6 / 6 / 28	TAYF	3325447	4	0480377 1000355 1021751 1064780 1065654 1081917 
007010	18 / 25 / 22	TH102	0162976	5	0501319 1000750 1056600 1066431 1077161 1078390 1112377 1163417 1169257 3073568 3074965 3075745 3085504 3086180 3088652 3093190 3094722 3099420 
009262	4 / 4 / 13	CARP13	3196642	6	0501319 1167438 3094695 3102969 
003277	4 / 4 / 33	TAYE	0675005	6	0668952 1039831 1042335 1065238 
