Course	Room	Teacher	Time	Students
001837	1 / 1 / 25	PK229	3452118	1	3105802 
002153	25 / 119 / 25	PK229	3415849	2	3105802 3481664 3489089 3497993 3539996 3560256 3579291 3579864 3580211 3611135 3629467 3651605 3652353 3692796 3692862 3693789 3694754 3695368 3722764 3797331 3818029 3818274 3821069 3823130 3559464 
006847	19 / 95 / 19	PK337	3646602	4	3430298 3461197 3480714 3481805 3493748 3496673 3516634 3591591 3483298 3574137 3496439 3650578 3668196 3470846 3481943 3591844 3650956 3691241 3651017 
012832	16 / 17 / 17	CARP15	1168592	1	3397840 3475298 3479085 3469520 3479355 3487093 3485054 3485361 3486141 3546417 3559970 3580095 3559804 3446353 3576429 3668923 
015106	11 / 11 / 17	CARP15	3896857	2	3397840 3668623 3464398 3576231 3433962 3480166 3486838 3576417 3576426 3576521 3668923 
001851	20 / 20 / 25	PK229	0409956	6	3426943 3461197 3474620 3476797 3558739 3576260 3581085 3581920 3694432 3823130 3485169 3487055 3486379 3529298 3470846 3467093 3481862 3576386 3576512 3599497 
008770	26 / 46 / 26	BYC127	0428728	3	3426943 3461197 3516442 3596713 3651365 3651816 3689893 3690020 3694481 3694813 3728679 3796007 3559464 3687862 3691983 3693276 3480734 3690800 3796723 3816483 3631215 3695542 3695543 3689919 3611048 3666207 
014984	9 / 14 / 25	PK229	3577231	5	3426943 3461197 3475573 3476797 3581085 3487055 3481862 3576415 3797828 
009303	13 / 21 / 13	DAL212A	0029475	3	3432357 3445680 3465050 3467427 3561772 3591591 3479355 3487055 3433686 3579579 3478309 3581827 3467199 
013182	7 / 20 / 13	DAL212A	1020104	4	3474374 3483511 3694810 3789464 3557478 3768972 3576563 
015113	15 / 24 / 15	BYC106	0820103	5	3484750 3558739 3577795 3651816 3480571 3580159 3768356 3467932 3476899 3580912 3484243 3486389 3576391 3576408 3668761 
007374	15 / 48 / 15	BYC106	0987494	6	3444536 3480592 3483567 3578861 3579592 3581609 3606350 3608097 3651816 3689893 3693084 3694434 3694754 3695285 3704166 
007396	15 / 35 / 15	BYC106	0162977	7	3444536 3476927 3483567 3501476 3524963 3579592 3606350 3635008 3651816 3667319 3443522 3579099 3822613 3480939 3544945 
004394	2 / 2 / 25	TH104	0138190	7	3445680 3575483 
004306	14 / 14 / 29	PK25	1165566	8	3451724 3466014 3468070 3474140 3480714 3456089 3469520 3477576 3482144 3451557 3576365 3576425 3576444 3576555 
007087	9 / 9 / 13	DAL212A	0031573	9	3451724 3581207 3691361 3694318 3461517 3542887 3668768 3668919 3692372 
003029	13 / 21 / 13	DAL212E	3764395	8	3456653 3481562 3577022 3578811 3480571 3580114 3576248 3694426 3461937 3576879 3580397 3576424 3668782 
003031	3 / 3 / 13	DAL212E	0375562	9	3456653 3433686 3486569 
