Students	250
1	10 15 12 2
2	6 8 3 18
3	13 5 17 8
4	9 5 4 10
5	6 20 3 16
6	13 1 12 20
7	12 20 15 13
8	1 13 15 12
9	3 10 5 17
10	3 2 8 5
11	6 7 9 8
12	13 1 5 11
13	10 3 14 20
14	12 10 13 16
15	7 3 18 13
16	7 1 15 17
17	13 20 8 14
18	11 13 12 18
19	4 3 1 2
20	12 14 3 6
21	1 11 9 7
22	7 17 16 18
23	1 16 7 14
24	8 9 5 3
25	15 11 10 1
26	1 7 2 15
27	5 2 13 9
28	19 7 15 1
29	14 13 3 20
30	17 19 4 11
31	18 15 5 6
32	19 18 10 5
33	13 14 10 12
34	13 12 9 11
35	3 17 8 15
36	15 10 8 16
37	16 20 5 6
38	8 4 5 1
39	1 19 12 17
40	19 20 3 10
41	17 8 13 1
42	15 17 3 7
43	18 7 1 4
44	18 17 2 14
45	18 17 3 20
46	3 18 4 5
47	2 7 6 13
48	5 8 10 14
49	11 2 6 7
50	18 17 15 13
51	8 7 6 18
52	10 1 3 9
53	4 5 2 15
54	8 6 18 3
55	18 5 11 16
56	1 10 5 3
57	18 13 16 20
58	1 14 3 11
59	17 10 9 2
60	15 18 19 17
61	3 5 17 6
62	4 10 15 19
63	1 4 19 7
64	14 19 17 20
65	18 7 6 15
66	17 11 15 16
67	3 5 6 10
68	6 18 14 3
69	13 20 3 10
70	10 19 12 7
71	8 11 15 10
72	2 18 9 16
73	19 17 10 1
74	11 17 3 20
75	3 4 5 17
76	7 16 19 14
77	7 1 8 10
78	15 18 16 9
79	1 19 15 8
80	12 11 2 9
81	13 4 11 20
82	4 14 2 6
83	11 20 12 4
84	13 5 6 3
85	4 18 10 8
86	18 17 20 5
87	15 7 11 19
88	3 9 8 13
89	2 15 1 12
90	2 13 10 14
91	9 7 8 11
92	20 8 1 4
93	6 2 4 19
94	15 13 16 19
95	13 11 3 8
96	12 20 13 18
97	8 1 5 18
98	2 4 14 12
99	9 19 8 14
100	15 9 12 2
101	14 17 9 15
102	9 16 2 18
103	7 18 13 9
104	1 17 20 15
105	7 17 14 3
106	14 18 8 10
107	7 8 6 1
108	5 2 7 12
109	16 19 5 14
110	2 11 18 1
111	4 16 11 2
112	19 14 16 1
113	20 6 14 7
114	5 4 6 12
115	6 4 11 13
116	15 12 16 9
117	15 4 11 8
118	18 2 6 5
119	1 9 3 14
120	7 14 3 12
121	4 5 8 2
122	16 8 12 18
123	12 3 10 16
124	18 17 1 15
125	1 10 4 11
126	9 17 11 7
127	17 2 5 15
128	17 3 4 11
129	18 19 9 7
130	3 4 16 9
131	6 9 11 10
132	9 19 11 3
133	18 9 1 5
134	5 20 19 16
135	1 6 20 14
136	4 15 5 6
137	15 3 19 11
138	10 17 19 11
139	3 20 15 14
140	12 7 9 13
141	17 1 12 6
142	3 13 16 5
143	17 12 8 1
144	7 3 10 17
145	16 11 19 10
146	6 14 10 5
147	11 17 20 1
148	5 10 12 15
149	10 8 1 11
150	12 1 3 9
151	5 17 20 18
152	2 16 19 13
153	1 13 3 7
154	19 1 14 6
155	19 20 8 7
156	3 7 18 12
157	20 6 4 12
158	14 10 16 13
159	17 12 7 11
160	6 4 10 19
161	12 3 10 11
162	10 17 3 4
163	12 5 19 1
164	6 4 8 17
165	3 2 13 1
166	17 5 8 14
167	6 7 3 14
168	20 12 4 13
169	13 5 12 10
170	6 9 17 20
171	12 1 14 7
172	9 3 18 16
173	15 9 6 11
174	8 16 4 19
175	17 3 1 15
176	7 18 17 15
177	3 7 19 20
178	12 3 10 2
179	5 20 7 19
180	18 4 13 15
181	8 13 14 12
182	11 20 15 12
183	16 11 3 17
184	8 17 6 10
185	14 15 17 11
186	1 13 8 9
187	14 10 2 12
188	7 15 10 5
189	15 2 6 8
190	6 20 11 15
191	6 2 11 13
192	1 19 13 18
193	12 18 11 20
194	9 19 2 11
195	7 17 9 5
196	14 16 17 7
197	8 9 13 20
198	16 2 19 18
199	5 3 2 20
200	8 17 14 9
201	11 13 19 16
202	15 13 14 19
203	7 18 5 12
204	18 6 14 13
205	19 5 18 20
206	1 12 20 16
207	10 19 6 20
208	11 4 13 15
209	14 1 15 18
210	20 16 8 17
211	5 19 2 8
212	15 9 14 2
213	3 19 1 8
214	4 3 18 11
215	4 14 10 5
216	3 19 10 17
217	19 16 3 17
218	2 3 6 15
219	11 10 7 20
220	18 1 17 3
221	1 17 3 2
222	20 6 18 1
223	20 2 3 12
224	18 13 20 6
225	8 10 18 17
226	11 13 4 18
227	18 14 1 4
228	4 5 12 15
229	18 7 4 19
230	16 9 2 7
231	14 17 19 11
232	19 6 4 20
233	1 6 8 4
234	3 19 13 10
235	15 3 18 11
236	3 5 4 10
237	15 11 16 19
238	8 2 17 5
239	2 5 10 16
240	13 14 8 5
241	4 5 10 7
242	15 16 5 13
243	5 4 18 16
244	15 11 18 3
245	20 2 4 15
246	19 2 14 16
247	4 11 3 18
248	12 15 1 3
249	15 12 10 3
250	20 2 1 7
Students	250
1	16 11 17 7
2	7 8 15 4
3	19 5 1 7
4	9 16 20 13
5	1 3 20 14
6	16 3 13 4
7	18 13 16 20
8	14 1 8 19
9	14 5 3 4
10	9 16 19 11
11	8 1 2 13
12	10 12 14 6
13	3 5 18 2
14	7 17 4 5
15	8 13 17 19
16	1 5 16 7
