Students	1000
1	7 19 8 4
2	2 5 11 9
3	10 5 2 7
4	6 8 20 17
5	10 9 6 2
6	7 16 4 17
7	13 16 10 3
8	10 14 13 16
9	6 20 4 11
10	14 11 12 10
11	8 4 6 19
12	16 19 13 4
13	8 18 5 3
14	1 19 17 13
15	9 1 20 15
16	20 9 3 2
17	12 14 9 1
18	20 4 2 11
19	20 18 7 9
20	14 8 11 6
21	2 19 6 7
22	4 3 2 12
23	6 12 17 18
24	9 3 6 1
25	14 16 6 17
26	20 6 19 3
27	16 10 12 20
28	12 3 19 11
29	15 3 18 11
30	17 18 2 16
31	19 7 12 17
32	10 4 18 19
33	19 7 18 2
34	4 7 13 20
35	6 18 5 20
36	10 4 7 12
37	14 20 2 17
38	10 5 6 7
39	14 9 5 2
40	9 17 15 5
41	17 12 19 5
42	13 15 3 17
43	8 4 6 18
44	15 8 1 4
45	20 11 7 5
46	3 4 10 16
47	13 12 16 2
48	15 6 11 16
49	16 8 12 20
50	15 14 18 10
51	14 4 12 9
52	4 13 10 11
53	10 3 15 4
54	16 3 9 13
55	2 7 9 8
56	11 19 14 9
57	18 8 6 9
58	6 4 13 7
59	15 11 7 8
60	20 13 6 14
61	13 20 9 12
62	2 18 14 17
63	12 7 2 3
64	10 9 8 18
65	20 6 14 16
66	12 2 19 1
67	2 8 17 3
68	19 2 5 6
69	16 8 12 13
70	10 17 5 13
71	1 19 15 13
72	12 16 15 1
73	11 13 10 12
74	2 14 15 11
75	9 19 14 4
76	12 18 16 19
77	12 6 18 9
78	6 8 9 11
79	19 13 4 3
80	14 7 10 19
81	19 4 1 9
82	10 7 16 5
83	14 16 17 15
84	9 12 2 13
85	7 6 18 20
86	11 13 19 20
87	19 3 5 1
88	7 4 13 16
89	13 9 14 2
90	4 14 20 12
91	13 4 15 17
92	10 20 3 13
93	15 11 3 19
94	20 18 19 3
95	16 17 9 3
96	12 20 2 1
97	13 16 6 3
98	19 18 14 7
99	1 16 18 15
100	1 20 17 14
101	16 1 9 5
102	12 17 6 19
103	17 13 20 8
104	20 17 2 19
105	5 15 3 16
106	15 2 11 10
107	1 19 5 9
108	9 8 14 17
109	17 18 3 4
110	1 9 6 2
111	20 18 17 1
112	1 20 17 3
113	13 4 1 9
114	3 7 9 2
115	2 20 9 15
116	11 15 2 6
117	9 2 16 14
118	18 12 19 8
119	2 7 20 1
120	3 9 10 14
121	19 18 10 14
122	8 11 18 2
123	20 18 10 17
124	9 16 17 18
125	5 13 11 3
126	13 18 8 2
127	13 3 17 16
128	13 16 11 7
129	12 18 2 7
130	20 7 3 2
131	14 9 13 6
132	7 11 20 6
133	11 6 2 5
134	9 4 7 2
135	10 14 18 3
136	4 16 9 1
137	17 14 16 20
138	14 13 20 5
139	18 12 17 10
140	6 20 10 14
141	8 19 10 2
142	8 18 15 12
143	8 4 16 1
144	17 10 8 15
145	15 10 8 9
146	10 18 11 14
147	13 11 14 5
148	11 14 1 9
149	12 15 6 3
150	18 12 4 2
151	17 5 16 10
152	8 1 2 10
153	19 2 10 16
154	15 18 14 7
155	11 10 20 8
156	14 12 7 15
157	12 17 6 14
158	6 18 11 1
159	2 6 8 12
160	16 17 20 13
161	1 18 19 15
162	15 10 8 4
163	11 9 8 13
164	5 12 15 4
165	8 7 1 4
166	17 15 2 16
167	10 18 8 2
168	4 1 15 6
169	3 20 2 17
170	20 13 4 10
171	9 14 20 11
172	2 14 18 15
173	9 8 10 17
174	8 17 9 18
175	3 14 1 12
176	1 10 4 20
177	3 2 14 18
178	8 1 11 9
179	19 13 1 9
180	5 17 13 6
181	2 3 9 4
182	2 7 18 11
183	20 8 6 11
184	12 14 19 11
185	11 6 2 7
186	18 12 6 5
187	2 16 7 3
188	4 20 1 2
189	3 4 5 6
