Students	1500
1	10 8 3 14
2	13 3 9 2
3	6 5 8 3
4	5 8 20 16
5	9 18 17 20
6	2 7 13 15
7	10 16 12 9
8	4 9 19 18
9	15 9 18 13
10	10 12 5 3
11	12 14 9 15
12	15 1 5 10
13	6 9 7 5
14	8 1 10 20
15	8 12 7 13
16	20 8 11 6
17	6 20 15 18
18	8 11 13 10
19	14 11 16 8
20	9 7 6 11
21	6 9 2 4
22	7 18 13 14
23	4 19 12 14
24	1 2 7 18
25	6 18 11 9
26	16 18 2 10
27	19 6 5 4
28	8 12 16 15
29	17 16 8 10
30	4 1 3 12
31	16 13 1 8
32	16 18 2 8
33	9 15 16 10
34	10 20 9 18
35	6 9 20 11
36	9 11 18 10
37	14 4 6 7
38	5 20 1 10
39	14 9 8 2
40	7 6 2 12
41	5 6 18 16
42	4 2 11 12
43	15 9 5 16
44	10 18 3 4
45	14 7 20 9
46	7 6 4 19
47	6 14 10 7
48	9 1 19 16
49	9 5 6 7
50	10 8 13 4
51	5 20 1 17
52	3 15 19 18
53	20 5 15 1
54	4 14 17 19
55	14 1 17 3
56	12 2 15 11
57	18 16 7 13
58	16 12 3 1
59	14 7 11 3
60	7 6 17 4
61	10 17 9 18
62	5 3 17 16
63	15 17 9 6
64	14 11 15 6
65	15 10 14 19
66	14 19 15 2
67	2 19 10 3
68	13 6 19 11
69	18 14 1 4
70	12 20 19 13
71	4 7 8 15
72	6 7 15 1
73	19 2 7 9
74	9 5 17 19
75	15 12 4 8
76	2 10 1 13
77	13 16 10 1
78	13 16 4 7
79	17 5 4 16
80	16 12 17 19
81	8 13 19 1
82	13 16 5 15
83	15 12 2 13
84	17 4 11 18
85	12 1 4 14
86	15 20 17 14
87	19 16 1 4
88	1 6 20 7
89	8 5 14 18
90	10 2 18 6
91	19 9 5 10
92	19 16 1 2
93	17 8 12 13
94	15 2 17 8
95	19 1 17 16
96	5 16 12 19
97	6 11 20 18
98	14 7 15 17
99	4 5 10 14
100	2 16 13 11
101	3 4 12 20
102	5 11 19 8
103	17 15 7 4
104	12 2 11 13
105	20 6 12 5
106	4 8 15 1
107	4 2 10 9
108	11 13 19 4
109	8 16 13 17
110	5 3 9 18
111	4 20 7 11
112	14 20 8 18
113	11 19 14 18
114	3 5 19 20
115	5 6 2 8
116	6 9 11 20
117	2 18 12 11
118	3 17 5 18
119	6 11 10 17
120	16 13 9 10
121	12 6 8 7
122	6 13 7 5
123	8 12 2 17
124	16 3 6 18
125	8 4 19 2
126	12 19 11 16
127	3 12 19 13
128	16 1 5 6
129	14 16 17 5
130	13 3 14 11
131	18 7 17 11
132	19 5 20 6
133	20 17 5 11
134	15 18 14 13
135	9 13 7 4
136	15 19 10 13
137	2 7 11 12
138	7 14 6 17
139	16 6 10 8
140	11 19 2 18
141	5 10 20 14
142	14 7 1 10
143	8 14 10 17
144	17 14 15 20
145	9 7 3 18
146	18 1 7 11
147	12 9 4 14
148	6 9 19 5
149	2 19 18 8
150	7 12 2 17
151	18 20 6 12
152	8 12 15 6
153	12 3 4 19
154	6 7 11 14
155	12 6 8 11
156	18 5 8 13
157	17 14 10 8
158	20 4 17 3
159	15 20 3 14
160	11 17 1 5
161	7 12 8 11
162	13 15 6 17
163	3 12 16 10
164	14 11 18 1
165	18 4 10 1
166	11 14 6 12
167	3 1 11 20
168	2 11 6 9
169	17 5 10 16
170	1 19 18 11
171	15 11 2 20
172	5 17 1 2
173	19 1 3 11
174	19 16 13 17
175	11 16 8 13
176	20 11 1 9
177	13 3 5 4
178	6 18 4 8
179	20 17 1 15
180	1 2 15 12
181	7 2 17 9
182	20 16 8 13
183	13 1 5 6
184	8 16 19 20
185	18 9 7 19
186	17 6 20 11
187	8 20 17 13
188	13 9 7 8
189	17 5 6 19
190	17 9 1 8
191	15 20 1 3
192	9 16 8 4
193	3 16 19 17
194	11 1 17 14
195	12 10 17 20
196	8 15 17 7
197	2 15 10 6
198	9 16 8 19
199	11 17 2 4
200	14 10 6 5
201	5 15 10 1
202	15 12 18 2
203	17 3 4 14
204	8 2 17 10
205	14 20 4 8
206	2 15 7 11
207	3 10 6 15
