Students	1500
1	17 3 10 18
2	19 1 13 10
3	6 10 3 2
4	1 10 3 2
5	5 14 17 20
6	20 17 18 16
7	3 5 10 1
8	14 10 15 19
9	15 6 8 20
10	18 15 3 8
11	12 14 6 13
12	12 1 4 11
13	5 10 15 9
14	6 15 1 10
15	13 20 3 6
16	2 9 8 5
17	9 14 17 20
18	18 2 12 11
19	5 1 16 8
20	16 17 18 14
21	19 10 7 20
22	20 18 19 1
23	5 18 17 8
24	14 2 3 16
25	10 11 3 6
26	17 11 1 6
27	6 17 20 12
28	19 13 9 17
29	19 13 6 16
30	7 17 14 15
31	12 6 8 9
32	1 2 15 17
33	16 4 14 6
34	2 3 18 6
35	15 13 10 9
36	2 16 13 5
37	17 15 19 20
38	11 20 13 7
39	17 11 12 18
40	10 6 17 9
41	6 2 20 7
42	14 20 19 11
43	18 20 8 12
44	16 15 3 18
45	2 8 12 6
46	7 20 14 4
47	14 10 13 1
48	10 18 20 15
49	5 11 12 15
50	6 20 10 14
51	7 9 10 13
52	13 2 12 5
53	15 13 19 20
54	2 6 9 11
55	14 18 7 12
56	7 2 20 10
57	13 14 4 18
58	12 2 16 18
59	8 4 7 14
60	3 13 20 1
61	14 3 5 4
62	18 6 2 17
63	17 16 5 20
64	19 18 14 9
65	4 1 14 18
66	14 1 3 9
67	17 18 20 10
68	18 13 5 20
69	9 17 8 7
70	12 14 15 6
71	9 3 14 11
72	14 10 2 6
73	11 10 16 17
74	7 3 18 8
75	19 17 10 6
76	7 2 13 6
77	5 9 10 18
78	13 8 11 20
79	13 3 5 14
80	13 15 19 2
81	5 20 12 13
82	8 20 7 14
83	20 16 1 9
84	12 9 8 10
85	2 20 10 9
86	3 2 12 13
87	10 12 16 20
88	12 13 4 10
89	20 6 1 17
90	20 2 9 7
91	12 17 8 20
92	3 4 6 1
93	9 14 16 8
94	2 18 11 8
95	8 1 20 17
96	2 12 11 1
97	20 7 9 10
98	13 18 10 7
99	14 15 12 7
100	3 7 11 2
101	10 16 14 8
102	18 3 6 16
103	14 19 6 5
