Students	2000
1	15 8 19 4
2	2 19 8 11
3	3 13 18 1
4	7 19 18 4
5	1 5 11 19
6	1 8 14 6
7	11 3 16 1
8	8 14 11 20
9	14 18 16 4
10	1 15 11 17
11	20 17 15 13
12	5 4 9 2
13	17 18 15 8
14	9 18 15 7
15	4 1 19 17
16	6 16 13 14
17	19 7 6 5
18	12 10 2 11
19	4 15 14 6
20	10 16 4 18
21	6 4 2 1
22	16 4 2 15
23	7 13 5 17
24	6 12 9 2
25	5 14 4 6
26	4 6 15 11
27	8 14 7 4
28	14 13 6 4
29	7 19 10 11
30	1 19 13 7
31	8 7 19 10
32	2 5 8 4
33	12 10 16 20
34	5 4 6 2
35	12 4 15 2
36	5 18 10 8
37	16 7 12 19
38	5 11 12 7
39	9 15 6 10
40	17 10 9 15
41	13 4 15 18
42	7 3 12 5
43	20 6 10 7
44	6 16 5 2
45	6 18 10 5
46	11 13 8 14
47	1 14 12 4
48	14 7 11 3
49	18 8 19 2
50	12 3 11 4
51	2 18 15 6
52	4 2 5 9
53	6 3 17 9
54	19 15 11 7
55	11 16 10 1
56	3 15 2 13
57	20 11 13 18
58	2 9 16 5
59	1 3 13 11
60	20 5 17 19
61	13 12 5 1
62	11 4 18 15
63	6 1 16 4
64	9 19 14 3
65	5 20 10 9
66	14 12 16 6
67	6 1 17 19
68	3 1 20 18
69	7 8 4 9
70	15 1 18 19
71	13 15 4 19
72	16 9 8 11
73	12 2 14 1
74	9 11 6 5
75	16 20 9 8
76	19 7 10 3
77	20 12 1 13
78	20 7 6 11
79	1 10 5 14
80	5 19 7 8
81	6 18 11 7
82	1 2 12 18
83	13 12 9 11
84	7 15 14 18
85	5 18 10 9
86	8 13 18 3
87	19 8 4 14
88	7 9 15 8
89	2 10 9 5
90	14 3 1 18
91	14 7 9 8
92	3 8 6 18
93	1 16 2 13
94	4 10 1 14
95	16 3 6 14
96	17 11 3 1
97	16 3 8 10
98	13 3 1 2
99	3 4 12 13
100	14 8 10 20
101	8 19 18 7
102	6 17 10 11
103	14 4 3 13
104	11 8 14 16
105	7 18 6 4
106	3 9 18 13
107	8 9 19 3
108	6 14 19 18
109	19 17 16 15
110	8 9 3 6
111	7 8 19 18
112	13 5 18 16
113	13 18 11 2
114	2 18 1 10
115	13 15 7 12
116	6 9 1 4
117	1 2 6 5
118	10 18 19 14
119	2 6 20 18
120	12 5 1 9
121	9 2 3 19
122	5 12 9 3
123	4 20 16 15
124	13 15 14 18
125	19 4 8 16
126	6 10 14 18
127	14 13 4 20
128	11 17 16 8
129	9 5 1 20
130	1 20 11 17
131	1 8 20 13
132	16 9 20 4
133	11 8 17 6
134	7 14 8 13
135	8 20 1 18
136	18 10 19 4
137	3 6 5 2
138	5 1 18 9
139	11 14 12 17
140	19 2 11 12
141	17 9 7 5
142	6 4 12 11
143	5 4 18 12
144	16 9 3 18
145	10 1 11 9
146	19 2 10 18
147	11 2 8 13
148	14 3 7 18
149	4 20 9 15
150	7 10 6 5
151	2 9 6 12
152	18 17 8 7
153	13 2 4 20
154	1 19 5 2
155	7 1 18 3
156	11 16 3 18
157	18 3 10 19
158	9 1 18 5
159	20 6 15 19
160	9 12 7 6
161	6 9 2 12
162	15 7 19 11
163	13 12 19 18
164	6 7 13 8
165	10 17 20 4
166	9 6 10 13
167	16 9 13 11
168	18 20 15 4
169	9 20 3 11
170	16 12 17 15
171	5 17 10 9
172	5 17 6 2
173	14 17 20 12
174	7 13 3 15
175	14 4 9 20
176	16 20 18 7
177	14 1 6 15
178	11 18 12 10
179	20 18 7 17
180	18 4 20 11
181	13 8 12 17
182	10 6 16 1
183	18 15 8 3
184	2 8 20 4
185	20 3 17 10
186	15 9 10 2
187	3 18 11 4
188	16 20 14 18
189	20 16 2 5
190	18 6 19 10
191	5 7 18 16
192	20 19 4 12
193	4 20 12 18
194	7 18 5 9
195	14 3 17 15
196	16 12 15 7
197	4 9 11 2
198	11 12 4 5
199	7 6 9 3
200	7 8 2 9
201	4 6 13 3
202	1 7 2 20
203	5 11 8 10
204	12 17 16 19
205	9 2 7 11
206	4 5 18 16
207	11 8 3 12
208	16 19 20 10
209	3 9 17 6
210	19 15 12 14
211	6 3 9 12
212	12 15 17 19
213	4 11 15 18
214	15 16 18 1
215	18 7 15 16
216	9 12 3 13
217	18 10 7 20
218	2 17 3 13
219	7 5 12 15
220	11 14 3 10
221	12 8 17 9
222	3 18 20 2
223	4 14 8 19
224	5 14 18 16
225	4 10 20 19
226	11 16 4 19
227	14 5 2 6
228	20 8 7 10
229	16 3 15 13
230	4 14 12 17
231	17 10 16 4
232	2 15 12 18
233	9 3 14 19
234	5 15 19 18
235	15 10 13 1
236	5 13 6 16
237	6 7 2 5
238	10 3 15 14
239	12 14 13 10
240	12 6 3 16
241	8 13 14 15
242	20 12 14 4
243	10 16 8 17
244	2 15 12 19
245	10 16 4 5
246	2 12 18 20
247	12 20 17 18
248	6 2 17 19
249	4 18 3 5
250	5 10 20 12
251	11 3 12 9
252	8 11 16 13
253	4 9 8 13
254	7 13 4 6
255	5 12 15 16
256	11 8 2 6
257	18 6 4 8
258	8 13 16 12
259	13 4 8 1
260	12 11 3 4
261	7 18 2 14
262	6 16 17 20
263	7 19 14 2
264	6 2 11 8
265	10 9 4 5
266	20 9 19 8
267	19 8 4 6
268	16 11 3 18
269	14 2 1 19
270	7 2 12 16
271	16 12 19 3
272	15 20 16 12
273	15 1 5 9
274	12 6 1 8
275	1 17 10 5
