Students	2000
1	8 15 4 9
2	18 11 12 5
3	9 20 2 13
4	1 2 11 7
5	18 10 20 9
6	3 7 2 20
7	4 5 14 17
8	12 15 9 11
9	15 6 4 17
10	1 5 12 9
11	8 3 20 2
12	13 9 20 16
13	16 13 2 9
14	20 2 3 13
15	11 13 2 4
16	7 5 11 9
17	13 20 15 16
18	3 16 9 7
19	1 5 15 9
20	3 16 17 13
21	16 14 19 11
22	9 3 4 17
23	10 4 1 2
24	2 1 5 3
25	17 15 12 18
26	18 4 20 17
27	1 19 12 10
28	6 2 16 4
29	14 4 18 17
30	1 17 9 12
31	7 17 2 19
32	17 10 19 18
33	11 6 13 19
34	5 9 13 19
35	18 14 17 1
36	5 16 19 6
37	6 13 15 19
38	6 5 2 7
39	13 12 7 18
40	5 13 3 16
41	18 7 13 9
42	18 14 6 16
43	18 17 13 3
44	20 3 10 1
45	14 2 18 17
46	10 16 6 5
47	15 11 13 4
48	18 9 3 15
49	19 11 9 5
50	7 14 19 9
51	14 11 1 7
52	10 19 20 5
53	17 13 1 9
54	10 12 11 14
55	12 20 18 15
56	20 19 1 5
57	1 5 11 3
58	9 1 14 6
59	16 9 4 13
60	11 3 1 13
61	11 2 7 4
62	13 19 1 20
63	11 3 7 18
64	8 12 2 10
65	14 8 19 17
66	3 17 9 11
67	18 11 17 16
68	14 20 15 10
69	1 3 16 15
70	13 4 2 11
71	13 17 9 2
72	18 16 4 6
73	3 2 13 17
74	10 18 19 4
75	16 15 12 17
76	16 9 15 1
77	17 2 19 9
78	15 16 10 8
79	15 9 3 6
80	10 19 4 3
81	7 12 14 18
82	12 5 1 8
83	14 4 18 16
84	17 18 10 4
85	8 2 18 7
86	19 15 2 8
87	20 15 17 14
88	5 6 12 17
89	8 18 15 16
90	11 16 10 19
91	16 17 2 5
92	19 2 1 10
93	18 4 8 7
94	5 15 13 3
95	12 2 17 8
96	1 12 16 9
97	1 4 8 2
98	11 19 14 6
99	10 3 20 7
100	4 17 18 15
101	6 10 20 19
102	11 5 12 3
103	4 3 18 11
104	2 12 11 20
105	14 12 4 16
106	11 2 18 8
107	8 12 14 16
108	7 13 11 19
109	10 1 3 13
110	6 2 13 10
111	4 8 13 14
112	14 10 1 15
113	9 15 10 4
114	10 6 5 12
115	15 18 4 6
116	10 8 9 3
117	7 15 19 2
118	4 13 1 17
119	11 7 5 8
120	16 17 13 12
121	19 14 2 5
122	5 17 18 7
123	17 15 13 19
124	12 7 15 16
125	14 5 6 12
126	16 5 17 4
127	6 10 19 2
128	12 14 20 9
129	10 6 2 14
130	2 17 19 20
131	6 13 18 17
132	17 3 15 12
133	14 16 6 4
134	13 6 8 1
135	5 8 4 2
136	9 18 19 14
137	18 7 17 12
138	2 8 20 19
139	15 9 16 14
140	11 8 14 4
141	3 7 13 11
142	19 4 8 14
143	12 5 14 10
144	8 13 7 6
145	15 2 18 7
146	2 15 16 19
147	2 17 3 14
148	11 9 10 14
149	2 17 16 13
150	20 7 5 11
151	12 17 6 4
152	16 12 20 3
153	2 7 15 4
154	8 20 18 15
155	19 13 14 17
156	19 4 13 9
157	3 14 9 12
158	3 14 5 10
159	18 20 4 11
160	17 12 19 20
161	14 13 3 19
162	9 5 8 14
163	15 7 17 9
164	11 12 17 18
165	8 20 3 18
166	10 8 5 12
167	11 20 7 17
168	7 9 14 13
169	5 2 10 16
170	4 10 16 1
171	8 11 19 6
172	8 6 10 19
173	8 3 18 12
174	16 12 8 17
175	6 7 15 19
176	19 18 7 10
177	20 4 8 18
178	7 10 2 20
179	13 18 16 2
180	15 19 3 20
181	12 1 14 3
182	11 1 9 10
183	11 1 8 19
184	19 8 20 14
185	15 16 6 3
186	20 4 14 19
187	13 14 10 3
188	6 16 9 14
189	17 8 20 5
190	10 19 13 6
191	6 2 3 16
192	18 11 2 19
193	15 6 9 3
194	17 19 18 1
195	14 20 6 16
196	12 9 16 14
197	10 6 15 1
198	15 3 20 18
199	18 17 4 5
200	17 10 1 8
201	3 13 20 10
202	3 13 4 2
203	9 19 1 4
204	14 7 12 4
205	9 2 1 12
206	2 14 18 1
207	20 11 6 19
208	18 6 13 19
209	16 8 6 14
210	2 3 16 19
211	5 6 4 19
212	12 3 2 10
213	8 19 4 17
214	1 15 12 20
215	13 19 18 16
216	2 4 10 5
217	12 18 5 14
218	9 7 18 5
219	14 7 13 4
220	17 20 6 7
221	11 15 2 13
222	12 8 6 9
223	9 13 4 7
224	1 2 6 16
225	6 12 3 1
226	3 9 16 2
227	3 1 2 16
228	17 11 10 12
229	3 20 1 9
230	6 1 17 14
231	17 4 13 10
232	12 11 18 16
233	13 15 5 4
234	5 19 16 8
235	9 16 13 20
236	16 1 7 9
237	14 4 7 20
238	12 16 4 10
239	6 17 16 14
240	20 14 12 18
241	19 18 10 7
242	5 2 6 15
243	6 10 19 2
244	15 10 12 3
245	18 10 5 17
246	11 3 1 12
247	8 10 16 17
248	7 2 5 19
249	10 7 15 13
250	3 4 5 2
251	19 13 15 10
252	11 9 15 13
253	2 15 9 8
254	17 8 6 7
255	16 13 1 2
256	7 13 20 1
257	16 1 6 10
258	16 2 19 15
259	15 4 7 13
260	20 6 4 13
261	1 10 3 4
262	15 8 2 9
263	14 17 5 3
264	19 1 8 6
265	7 14 6 16
266	13 3 9 18
267	6 8 11 16
268	10 8 17 18
269	15 18 6 16
270	16 7 4 1
271	7 20 17 4
272	20 1 15 5
273	16 10 1 5
274	19 18 11 12
275	14 1 13 9
276	4 18 6 16
277	5 19 8 20
278	2 5 6 13
279	4 15 11 19
280	5 1 16 18
281	4 8 5 12
282	18 6 3 10
283	16 19 12 15
284	6 18 5 13
285	15 8 7 14
286	1 15 6 7
287	8 16 11 19
288	9 14 16 15
289	9 5 15 14
290	7 1 8 3
291	8 3 7 6
292	16 7 5 1
293	4 1 3 14
294	13 18 15 20
295	3 1 18 2
296	8 20 17 12
297	19 14 17 15
298	20 1 13 17
299	6 3 2 18
300	15 1 5 10
301	5 12 10 7
302	17 7 12 19
303	3 1 18 16
304	19 7 12 17
305	1 14 10 11
306	6 10 8 15
307	5 12 16 14
308	19 14 10 7
309	6 19 10 7
310	2 7 14 11
311	6 5 13 9
312	8 1 3 20
313	16 1 12 15
314	6 14 3 19
315	9 13 18 16
316	2 14 3 18
317	1 19 12 13
318	20 16 8 4
319	18 6 8 2
320	1 16 13 8
321	3 8 17 10
322	13 8 6 12
323	16 7 6 3
324	6 17 13 15
325	11 18 6 2
326	12 19 13 9
327	18 1 16 14
328	20 9 8 2
329	5 7 13 14
330	10 17 19 6
331	19 1 12 3
332	3 13 18 12
333	18 1 4 11
334	16 11 10 2
335	9 6 14 10
336	18 4 13 14
337	4 20 8 2
338	7 20 3 2
339	19 18 5 14
340	11 2 15 19
341	19 18 12 6
342	20 9 3 10
343	11 3 15 2
344	8 5 10 13
345	1 13 2 17
346	18 6 3 1
347	12 9 13 5
348	13 14 8 4
349	17 6 7 8
350	13 17 4 16
351	9 16 17 4
352	15 18 16 6
353	17 5 13 3
354	13 11 18 15
355	9 5 7 10
356	16 2 8 13
357	12 15 20 13
358	18 15 20 4
359	5 20 10 2
360	20 11 15 7
361	11 10 12 9
362	5 3 13 20
363	3 7 2 11
364	13 6 1 16
365	6 5 15 11
366	8 9 15 16
367	18 13 7 16
368	12 13 17 7
369	3 20 12 2
370	18 14 1 12
371	19 18 11 9
372	9 18 8 13
373	8 2 10 14
374	20 14 1 2
375	18 8 19 7
376	2 19 8 15
377	6 9 19 13
378	8 10 16 7
379	17 13 5 7
380	15 7 12 10
381	5 4 1 11
382	6 1 7 4
383	12 15 20 14
384	2 16 17 8
385	12 5 11 16
386	10 3 1 18
387	3 14 12 2
388	6 9 17 18
389	13 19 9 12
390	19 10 16 1
391	1 14 4 16
392	11 10 4 19
393	19 17 9 11
394	14 15 16 9
395	16 2 17 11
396	9 11 19 12
397	14 12 2 19
398	11 7 19 5
399	11 19 7 14
400	10 14 11 13
401	2 18 11 5
402	9 13 19 1
403	3 2 18 16
404	7 17 6 5
405	9 4 11 7
406	12 17 14 16
407	1 4 16 10
408	15 3 10 17
409	9 7 18 14
410	11 13 6 14
411	20 1 7 8
412	19 10 14 4
413	10 12 20 9
414	11 16 6 19
415	6 20 18 19
416	1 6 12 17
417	15 6 19 13
418	10 2 8 3
419	16 14 17 2
420	13 4 2 20
421	17 4 9 3
422	6 5 10 2
423	15 2 3 9
424	19 3 11 5
425	7 15 8 16
426	10 9 8 13
427	18 2 9 11
428	15 1 3 13
429	18 19 3 4
430	19 8 14 1
431	20 17 6 16
432	1 15 9 17
433	15 13 12 9
434	14 2 3 12
435	6 16 10 12
436	7 5 8 11
437	14 4 5 1
438	20 12 4 17
439	3 14 1 2
440	5 1 15 16
441	18 8 16 7
442	1 12 18 11
443	17 12 1 11
444	14 10 11 13
445	7 8 18 9
446	5 14 13 9
447	16 19 5 9
448	20 12 11 2
449	11 20 13 5
450	2 19 1 3
451	15 7 18 14
452	18 6 11 1
453	4 7 19 10
454	20 12 3 5
455	19 20 13 8
456	2 4 13 12
457	15 7 9 18
458	18 13 9 14
459	2 6 18 14
460	7 5 12 2
461	7 4 5 9
462	13 15 19 17
463	8 10 15 17
464	7 5 17 3
465	6 16 3 7
466	4 12 18 7
467	13 3 1 12
468	14 1 7 15
469	3 12 19 7
470	1 10 15 6
471	9 5 2 16
472	19 4 6 5
473	14 6 11 15
474	3 18 11 16
475	13 2 15 18
476	2 14 8 18
477	19 10 3 1
478	19 12 13 6
479	13 12 7 14
480	15 20 5 16
481	4 1 5 15
482	14 18 8 16
483	18 19 16 7
484	16 9 14 15
485	8 3 10 11
486	2 20 17 5
487	7 19 13 2
488	9 18 6 3
489	3 11 12 15
490	2 12 5 19
491	7 11 12 13
492	12 6 14 13
493	2 4 6 12
494	3 8 11 16
495	6 12 18 9
496	4 3 7 15
497	4 18 11 12
498	16 15 2 14
499	5 9 15 12
500	9 16 13 5
501	6 5 20 7
502	7 12 4 13
503	15 7 12 10
504	13 14 5 15
505	12 6 7 20
506	5 16 13 14
507	13 4 19 14
508	11 20 6 13
509	12 6 16 14
510	10 17 18 1
511	7 3 13 2
512	16 18 20 15
513	3 13 9 6
514	4 2 10 6
515	16 18 7 20
516	3 19 5 4
517	12 17 14 18
518	18 2 20 1
519	8 17 5 4
520	13 9 10 15
521	15 17 11 19
522	4 19 17 20
523	5 1 20 2
524	2 4 3 15
525	9 12 7 15
526	8 3 11 20
527	2 18 10 5
528	6 11 7 10
529	14 13 4 11
530	1 20 14 3
531	2 10 9 4
532	16 12 14 10
533	15 11 16 3
534	7 20 3 12
535	2 15 5 4
536	14 18 20 3
537	1 9 14 10
538	3 19 18 4
539	7 1 8 6
540	7 13 2 17
541	8 9 13 3
542	1 8 12 11
543	18 9 13 19
544	6 1 13 9
545	7 9 8 19
546	3 11 20 4
547	17 14 20 10
548	2 13 4 1
549	2 17 16 8
550	16 5 14 18
551	8 7 12 13
552	4 19 20 11
553	6 13 17 8
554	13 18 12 16
555	3 1 13 18
556	8 5 6 13
557	16 5 3 17
558	1 17 16 9
559	8 5 16 10
560	17 16 10 11
561	4 20 3 12
562	15 8 6 7
563	8 2 13 6
564	14 20 6 5
565	15 7 18 19
566	8 10 20 3
567	18 2 8 15
568	10 8 11 17
569	6 19 8 5
570	13 2 20 15
571	16 8 6 4
572	16 17 20 18
573	5 16 9 8
574	13 20 18 2
575	17 6 4 10
576	7 6 16 11
577	19 13 17 16
578	12 9 3 8
579	19 13 18 8
580	19 11 20 16
581	2 3 10 13
582	20 5 10 9
583	20 6 3 14
584	8 15 3 13
585	17 5 7 6
586	3 18 4 10
587	4 2 17 14
588	14 1 17 18
589	2 5 1 9
590	9 19 12 1
591	13 15 9 10
592	8 14 4 5
593	14 7 10 18
594	17 6 11 19
595	9 15 20 10
596	15 3 16 12
597	6 10 15 14
598	3 1 4 18
599	16 11 20 4
600	1 16 17 14
601	19 7 5 17
602	11 7 1 16
603	17 12 11 18
604	11 17 16 7
605	14 19 10 6
606	13 9 14 6
607	3 1 6 17
608	7 17 19 16
609	16 14 20 2
610	13 16 14 8
611	5 6 17 11
612	18 9 3 16
613	2 12 7 6
614	4 3 13 16
615	9 11 13 20
616	17 15 2 10
617	4 8 1 5
618	15 7 4 9
619	8 6 17 2
620	14 15 4 7
621	11 16 1 18
622	12 18 11 6
623	10 12 13 17
624	16 19 9 10
625	6 1 19 20
626	17 15 16 11
627	13 8 3 12
628	12 1 15 10
629	12 6 2 15
630	11 7 5 16
631	3 7 17 11
632	11 6 15 5
633	10 4 2 8
634	20 18 2 4
635	7 17 6 15
636	8 10 19 3
637	13 2 15 5
638	11 19 3 2
639	1 14 16 12
640	10 15 11 19
641	18 15 8 14
642	14 10 8 1
643	16 4 19 8
644	2 10 13 11
645	3 19 4 17
646	1 11 3 18
647	2 12 6 4
648	1 2 15 8
649	9 12 18 1
650	19 3 17 9
651	9 19 12 20
652	9 13 1 19
653	7 9 19 14
654	5 11 15 17
655	11 17 19 6
656	12 15 6 3
657	19 16 2 4
658	16 20 1 18
659	7 2 19 12
660	12 20 9 17
661	4 10 8 18
662	15 2 1 18
663	2 17 8 20
664	3 14 19 1
665	12 20 5 18
666	4 13 10 7
667	10 2 5 4
668	10 13 5 2
669	16 20 7 2
670	3 14 10 5
671	4 5 14 7
672	1 4 16 3
673	9 8 16 5
674	8 18 16 9
675	7 17 20 5
676	9 3 18 1
677	13 10 19 15
678	2 19 3 15
679	10 7 4 1
680	7 2 20 15
681	3 8 9 4
682	12 1 7 2
683	2 11 3 15
684	8 17 4 7
685	14 3 8 16
686	2 7 12 19
687	3 8 20 19
688	11 8 7 12
689	20 14 19 6
690	9 7 13 10
691	5 20 2 4
692	1 6 9 18
693	9 19 7 4
694	18 14 8 17
695	2 13 8 12
696	12 2 6 20
697	19 18 13 6
698	8 14 17 7
699	15 8 14 4
700	9 16 5 17
701	16 8 1 12
702	11 3 15 18
703	14 4 6 8
704	15 4 8 19
705	4 18 9 2
706	20 10 14 8
707	6 17 13 7
708	6 19 1 13
709	13 11 15 4
710	15 12 7 6
711	11 4 10 3
712	16 13 12 17
713	12 3 20 10
714	20 4 10 17
715	14 2 17 11
716	2 16 19 12
717	2 9 19 15
718	14 11 6 9
719	11 9 14 1
720	19 16 5 20
721	14 6 10 2
722	9 18 8 20
723	15 3 16 8
724	1 14 20 10
725	20 14 2 11
726	20 3 7 11
727	20 3 19 7
728	7 11 5 13
729	8 7 2 15
730	16 5 10 15
731	7 13 20 12
732	17 7 14 2
733	4 15 20 16
734	6 16 18 10
735	3 4 17 18
736	6 3 20 1
737	2 20 11 19
738	20 4 14 13
739	12 9 4 13
740	4 11 6 1
741	19 8 7 16
742	2 20 11 19
743	4 10 5 16
744	9 13 20 10
745	9 18 13 7
746	5 20 18 2
747	8 14 19 20
748	4 13 16 19
749	18 20 6 7
750	15 19 18 7
751	20 11 1 12
752	14 7 9 12
753	16 18 2 9
754	16 20 6 9
755	18 15 2 5
756	6 13 4 15
757	4 15 18 2
758	11 12 17 2
759	1 6 15 11
760	15 13 16 17
761	14 1 5 19
762	10 6 11 18
763	17 18 6 19
764	18 3 12 6
765	6 8 11 2
766	8 10 18 14
767	19 17 10 14
768	15 16 13 11
769	12 16 5 17
770	10 8 6 12
771	1 5 9 15
772	9 12 5 3
773	8 1 12 20
774	6 5 17 12
775	7 19 8 20
776	8 20 3 19
777	10 1 7 15
778	8 9 10 11
779	14 13 5 2
780	11 8 6 2
781	10 9 13 3
782	13 12 9 16
783	6 1 8 16
784	11 20 15 18
785	16 13 10 15
786	16 8 9 7
787	7 13 8 15
788	9 19 6 4
789	20 5 16 2
790	2 13 12 11
791	20 4 10 16
792	3 17 13 19
793	14 8 3 12
794	8 9 18 15
795	9 10 7 3
796	10 2 1 7
797	5 3 15 6
798	19 14 3 1
799	13 3 19 12
800	1 13 15 3
801	9 19 20 8
802	1 9 3 13
803	18 1 14 9
804	16 7 19 13
805	4 19 6 2
806	20 9 5 16
807	12 11 17 16
808	9 7 6 18
809	16 4 8 17
810	5 6 12 16
811	1 14 19 15
812	14 13 9 7
813	13 5 2 19
814	15 9 7 2
815	18 14 2 11
816	17 9 2 6
817	18 17 14 15
818	17 2 20 13
819	9 15 18 8
820	6 14 17 4
821	15 17 7 13
822	19 5 9 3
823	12 14 19 11
824	13 19 17 12
825	12 7 2 14
826	18 1 20 10
827	18 6 12 8
828	9 15 5 17
829	2 16 4 7
830	8 4 5 11
831	14 19 2 9
832	12 15 3 6
833	11 3 6 1
834	3 1 7 9
835	16 9 5 13
836	20 11 12 14
837	16 20 13 3
838	7 4 19 1
839	7 11 9 17
840	12 17 11 7
841	11 3 4 9
842	10 20 15 3
843	15 10 3 12
844	7 5 13 6
845	16 5 3 14
846	18 15 3 16
847	8 5 1 16
848	1 12 14 10
849	14 11 5 3
850	17 14 4 18
851	7 20 15 3
852	6 16 1 18
853	5 1 2 14
854	9 16 2 4
855	6 16 15 11
856	13 12 15 3
857	18 9 13 15
858	5 8 11 14
859	8 2 18 13
860	19 16 7 14
861	9 6 11 2
862	15 1 9 10
863	2 12 16 7
864	15 7 17 12
865	9 10 5 18
866	1 16 18 2
867	6 8 1 4
868	8 2 15 12
869	15 19 12 3
870	9 13 4 6
871	6 1 20 16
872	16 8 20 14
