Students	4000
1	12 4 14 8
2	20 17 4 16
3	14 18 10 2
4	9 17 19 18
5	16 19 11 17
6	8 1 18 17
7	12 16 19 14
8	14 16 12 13
9	11 18 13 15
10	17 4 7 20
11	13 1 12 14
12	4 10 17 20
13	5 3 14 10
14	6 11 7 3
15	11 20 16 19
16	4 7 15 14
17	1 17 7 2
18	20 2 4 16
19	7 1 4 6
20	11 19 16 14
21	11 17 9 14
22	14 10 18 9
23	9 20 11 6
24	18 9 6 4
25	5 2 15 3
26	18 15 9 16
27	13 8 15 11
28	18 1 17 7
29	11 8 9 14
30	2 20 11 13
31	18 16 3 9
32	7 11 2 16
33	9 14 8 15
34	14 18 20 11
35	19 5 16 1
36	16 12 1 18
37	9 13 1 12
38	14 11 20 17
39	5 13 10 3
40	3 15 4 20
41	13 16 9 12
42	20 14 18 19
43	20 13 15 12
44	8 10 9 14
45	20 3 13 9
46	18 15 2 16
47	2 1 20 5
48	14 7 1 4
49	7 1 16 11
50	19 11 13 14
51	1 14 20 9
52	5 12 9 19
53	3 13 6 16
54	20 7 17 18
55	11 1 17 6
56	4 3 16 7
57	18 13 17 19
58	16 3 17 19
59	17 8 4 9
60	7 17 10 8
61	3 4 7 13
62	5 9 3 10
63	14 5 20 9
64	16 5 18 15
65	19 3 20 16
66	12 7 18 15
67	12 17 1 2
68	20 15 3 10
69	19 2 4 18
70	6 17 20 8
71	19 1 11 2
72	9 4 8 7
73	16 13 3 10
74	13 8 12 20
75	6 20 8 14
76	17 1 13 8
77	17 4 14 1
78	17 6 18 7
79	15 10 20 9
80	12 8 17 18
81	5 9 12 18
82	19 9 4 3
83	18 11 15 5
84	18 11 3 10
85	5 11 16 18
86	13 3 12 10
87	15 5 9 4
88	14 2 7 11
89	10 6 12 20
90	3 6 1 4
91	4 1 16 15
92	6 7 4 12
93	11 6 2 5
94	20 14 1 18
95	10 4 20 14
96	9 13 11 15
97	12 15 8 17
98	12 19 16 11
99	1 3 7 6
100	6 12 10 16
101	19 13 18 10
102	20 17 2 18
103	6 11 19 2
104	20 10 13 1
105	5 3 11 10
106	9 17 3 2
107	6 5 15 18
108	3 2 12 6
109	10 11 8 3
110	6 2 15 8
111	3 17 10 9
112	12 8 20 3
113	17 11 18 16
114	13 1 18 17
115	20 6 15 10
116	9 10 5 1
117	15 1 11 16
118	4 19 11 16
119	20 1 17 7
120	19 11 17 4
121	16 2 8 11
122	12 5 7 6
123	20 14 1 15
124	14 8 11 6
125	19 14 8 13
126	16 8 2 18
127	15 6 13 2
128	8 4 2 7
129	18 16 3 1
130	8 6 1 20
131	11 13 17 18
132	19 5 18 3
133	4 20 9 5
134	2 13 8 20
135	7 4 3 12
136	18 20 7 10
137	11 17 6 8
138	2 10 11 15
139	9 14 17 10
140	13 9 5 6
141	12 19 7 20
142	5 12 2 17
143	20 4 12 18
144	6 14 10 16
145	19 12 8 5
146	12 6 7 5
147	3 19 2 13
148	4 12 1 16
149	11 10 1 15
150	14 2 13 15
151	7 19 6 15
152	20 15 8 13
153	13 19 15 10
154	3 18 14 8
155	1 20 6 11
156	20 11 16 1
157	1 6 8 19
158	15 11 18 3
159	10 15 17 9
160	1 12 4 17
161	20 17 5 14
162	10 15 16 18
163	13 6 16 19
164	7 1 5 9
165	16 17 1 14
166	19 18 15 8
167	20 8 6 5
168	17 8 4 14
169	13 7 8 9
170	4 1 7 14
171	3 1 10 16
172	14 3 12 10
173	2 16 6 20
174	13 15 18 11
175	15 3 16 19
176	4 15 2 7
177	3 5 12 16
178	3 17 4 8
179	14 13 15 20
180	10 7 20 16
181	13 12 1 3
182	14 12 9 4
183	15 12 7 17
184	18 8 9 6
185	18 7 14 10
186	12 7 3 9
187	11 2 8 18
188	16 5 13 19
189	19 7 13 5
190	8 11 13 9
191	7 8 9 4
192	13 4 6 8
193	1 9 19 8
194	13 10 9 12
195	3 16 9 20
196	15 19 4 8
197	9 10 20 19
198	15 5 1 7
199	6 13 2 16
200	4 11 6 7
201	1 13 14 15
202	7 8 19 1
203	11 17 20 18
204	2 14 3 10
205	2 17 3 10
206	15 8 16 7
207	5 6 19 13
208	18 16 6 14
209	5 19 3 18
210	7 6 13 3
211	1 18 8 12
212	17 10 13 2
213	17 18 3 8
214	5 3 10 13
215	7 11 6 9
216	17 9 6 13
217	14 19 11 13
218	2 8 4 16
219	13 3 20 11
220	15 3 20 8
221	2 15 10 7
222	2 20 9 13
223	15 17 16 7
224	5 2 17 1
225	9 19 3 6
226	5 8 19 11
227	10 7 5 9
228	13 14 16 1
229	4 3 15 7
230	10 1 19 13
231	10 1 14 18
232	5 16 14 7
233	8 18 3 5
234	16 5 3 2
235	8 2 5 7
236	2 18 7 12
237	12 1 3 16
238	13 19 4 7
239	17 20 3 4
240	13 11 3 20
241	18 5 3 14
242	18 20 16 2
243	16 10 12 14
244	3 1 14 4
245	8 19 7 9
246	19 15 18 1
247	7 11 13 2
248	20 16 7 6
249	7 9 10 17
250	20 6 3 7
251	1 5 10 16
252	3 9 19 10
253	17 7 4 10
254	11 7 2 4
255	12 11 4 15
256	7 3 20 8
257	8 12 10 17
258	13 19 1 7
259	11 20 14 18
260	13 19 8 7
261	12 7 6 15
262	16 1 20 6
263	19 18 3 15
264	13 10 19 9
265	4 8 9 3
266	8 16 4 19
267	6 2 12 19
268	15 3 4 14
269	20 4 10 6
270	16 2 17 15
271	3 1 7 14
272	1 11 6 5
273	20 11 4 19
274	4 12 1 9
275	13 10 3 14
276	15 7 10 2
277	4 13 12 2
278	15 6 12 20
279	20 6 12 14
280	9 11 18 4
281	1 5 13 12
282	1 20 7 5
283	4 13 2 3
284	19 7 4 8
285	3 19 12 8
286	10 17 11 14
287	17 5 14 13
288	5 12 15 14
289	3 16 12 13
290	16 20 18 6
291	3 14 7 5
292	10 19 14 13
293	8 4 5 14
294	15 1 8 14
295	16 9 13 12
296	14 16 3 1
297	9 17 3 15
298	16 19 6 15
299	10 14 18 19
300	12 15 5 1
301	13 8 4 15
302	1 8 11 2
303	15 10 1 20
304	5 17 13 8
305	2 11 20 1
306	4 11 9 1
307	12 3 1 8
308	4 6 9 2
309	4 11 2 17
310	10 3 4 13
311	15 1 7 5
312	2 1 13 8
313	3 6 18 20
314	17 4 20 12
315	20 8 11 12
316	4 2 8 15
317	6 2 1 9
318	18 8 16 19
319	14 8 6 7
320	2 12 17 3
321	8 15 11 9
322	15 5 19 14
323	4 10 20 6
324	6 4 19 8
325	8 10 1 12
326	1 10 17 14
327	3 2 6 18
328	17 18 10 3
329	18 2 5 14
330	7 8 11 14
331	7 14 6 8
332	16 7 11 13
333	14 17 13 7
334	9 16 4 10
335	11 15 5 13
336	1 12 20 18
337	1 11 17 18
338	10 8 5 20
339	16 7 19 6
340	3 14 5 11
341	1 12 19 18
342	8 14 1 16
343	6 14 18 11
344	10 13 16 8
345	15 5 6 17
346	12 4 10 8
347	10 12 11 19
348	6 3 13 14
349	12 19 14 3
350	17 20 8 9
351	5 8 9 13
352	9 20 10 17
353	6 16 7 3
354	10 3 5 2
355	18 13 14 16
356	12 7 11 3
357	19 20 10 4
358	6 5 16 3
359	5 1 12 19
360	10 5 14 13
361	10 17 6 19
362	7 19 15 14
363	1 6 3 10
364	5 7 12 19
365	18 14 6 12
366	6 1 7 18
367	7 18 20 19
368	20 19 17 15
369	14 13 7 6
370	15 4 9 16
371	8 6 9 4
372	2 7 13 20
373	17 18 7 14
374	14 8 19 1
375	8 16 20 2
376	18 10 8 6
377	15 20 8 16
378	13 12 11 5
379	2 20 7 17
380	19 6 10 1
381	13 15 10 5
382	7 9 2 19
383	10 1 19 3
384	8 18 14 11
385	14 18 11 2
386	2 20 5 10
387	18 1 20 7
388	13 12 20 16
389	20 13 8 9
390	3 13 12 9
391	13 6 2 15
392	6 20 3 18
393	7 4 16 15
394	6 10 13 2
395	6 20 7 14
396	1 2 17 19
397	3 11 1 15
398	9 7 16 18
399	7 13 4 9
400	15 20 9 12
401	8 5 1 18
402	4 16 3 13
403	8 5 19 3
404	4 9 1 16
405	11 5 12 6
406	8 15 5 10
407	4 2 7 14
408	4 1 10 8
409	11 4 16 15
410	9 10 7 1
411	4 12 3 20
412	7 17 18 16
413	5 11 9 15
414	19 8 15 20
415	15 18 10 4
416	5 11 18 15
417	13 11 10 15
418	7 19 2 18
419	7 3 4 17
420	14 16 17 10
421	19 7 17 3
422	15 13 7 18
423	20 10 1 5
424	15 5 3 19
425	16 15 5 20
426	15 18 12 8
427	12 20 10 5
428	18 8 4 14
429	6 20 11 19
430	8 6 16 1
431	17 8 2 19
432	12 7 10 14
433	6 7 20 8
434	14 7 8 2
435	13 17 4 5
436	19 7 2 14
437	15 1 20 18
438	17 11 3 12
439	7 2 20 5
440	11 7 6 4
441	1 12 14 8
442	1 13 4 18
443	4 2 3 6
444	2 17 7 16
445	2 11 17 20
446	7 13 3 10
447	13 3 20 10
448	1 19 14 20
449	7 3 6 15
450	4 20 5 16
451	8 7 20 18
452	13 9 16 20
453	13 8 14 1
454	14 7 15 3
455	6 14 18 16
456	10 20 17 11
