Students	4000
1	12 6 20 2
2	4 17 6 8
3	9 10 19 3
4	11 6 5 18
5	3 5 17 2
6	14 5 7 16
7	11 19 1 4
8	5 17 1 14
9	3 2 8 19
10	9 6 4 8
11	5 12 13 19
12	8 15 10 6
13	17 12 7 20
14	4 12 16 15
15	13 6 5 11
16	2 15 18 6
17	19 13 15 1
18	11 2 14 20
19	5 15 10 13
20	12 18 4 3
21	15 14 19 20
22	7 4 19 1
23	1 17 13 3
24	18 19 14 11
25	12 4 3 10
26	9 1 17 20
27	8 15 6 13
28	9 6 17 11
29	15 5 11 3
30	7 9 18 17
31	1 3 11 18
32	18 7 8 3
33	8 3 1 20
34	9 3 19 20
35	10 16 2 11
36	20 3 9 14
37	14 16 2 20
38	20 11 17 18
39	7 9 14 5
40	16 5 11 7
41	8 14 15 13
42	17 11 8 5
43	9 13 2 16
44	17 18 3 8
45	17 1 6 5
46	13 19 9 8
47	5 4 10 11
48	12 6 17 13
49	10 15 7 8
50	1 19 8 14
51	16 13 19 9
52	13 1 9 17
53	9 19 13 5
54	17 18 8 12
55	17 4 12 6
56	7 12 8 4
57	4 5 16 12
58	13 15 4 16
59	20 6 11 16
60	7 17 1 13
61	1 20 16 7
62	8 17 7 3
63	13 4 18 3
64	11 16 14 7
65	10 18 2 5
66	7 11 3 13
67	11 10 6 9
68	12 3 17 16
69	3 1 13 10
70	18 15 19 6
71	3 17 8 5
72	15 3 8 6
73	8 4 9 10
74	15 11 17 3
75	12 10 3 17
76	9 17 15 13
77	2 20 15 6
78	6 4 15 16
79	2 14 5 7
80	5 11 17 13
81	14 18 1 7
82	16 7 4 14
83	1 13 4 20
84	4 14 9 11
85	2 18 19 11
86	12 18 7 17
87	19 7 13 3
88	19 1 4 12
89	11 3 17 10
90	17 10 18 11
91	17 13 7 14
92	4 2 3 1
93	9 19 15 18
94	2 6 9 11
95	4 3 17 9
96	15 20 11 18
97	15 20 17 6
98	1 10 15 6
99	12 3 18 14
100	7 15 6 9
101	18 17 3 13
102	1 3 9 4
103	8 7 17 9
104	7 1 8 5
105	19 3 20 4
106	7 10 20 11
107	3 12 15 10
108	6 17 2 3
109	2 11 20 19
110	4 20 18 12
111	19 11 9 15
112	19 12 18 11
113	5 17 6 4
114	2 9 8 11
115	14 20 9 1
116	12 14 17 9
117	16 7 2 13
118	7 14 6 16
119	2 19 6 15
120	18 15 11 7
121	18 11 20 1
122	14 2 6 7
123	15 3 19 11
124	20 15 18 11
125	7 3 19 1
126	14 9 19 20
127	18 2 11 3
128	1 13 10 16
129	2 11 8 7
130	9 6 17 20
131	14 4 8 18
132	17 7 13 15
133	4 17 11 20
134	16 15 10 20
135	1 13 18 16
136	2 6 19 13
137	20 16 2 6
138	15 16 14 13
139	8 7 18 5
140	1 14 19 9
141	17 16 8 12
142	17 15 14 16
143	17 12 15 13
144	7 19 9 4
145	2 7 9 8
146	6 2 20 16
147	3 11 13 14
148	17 13 8 5
149	15 2 7 3
150	15 7 19 5
151	8 16 11 3
152	15 5 10 17
